Title,Abstract,Year_Published,Publication Year,Source,Journal/Book,DOI,Download_URL,Keywords,MeSH_Terms,Authors,PMID,Citation,Create Date,PMCID,NIHMS ID,First Author,Reference
Metabolomic Biomarkers for Monitoring Tuberculosis Treatment Response: A Comprehensive Literature Review.,"Tuberculosis (TB) remains a major global cause of morbidity and mortality. Current tools for monitoring treatment response rely on sputum-based microscopy and culture, which are often insensitive, time-consuming, and impractical in extrapulmonary or pediatric TB and in individuals unable to produce sputum. Metabolomics has emerged as a promising approach for identifying host-derived biomarkers that reflect treatment-associated immunometabolic changes; however, the available evidence remains heterogeneous and has not been comprehensively synthesized. We conducted a comprehensive literature review of human studies evaluating metabolomic biomarkers in relation to TB treatment response or outcomes. PubMed, Scopus, and EMBASE were searched for human studies evaluating targeted or untargeted metabolomics (NMR, LC-MS, GC-MS, CE-MS) in relation to treatment response or outcomes. Two reviewers independently screened studies, extracted data, and assessed risk of bias using QUIPS and PROBAST. Findings were synthesized using a structured framework organized across treatment stages and outcomes. Of 218 records identified, 139 titles and abstracts were screened and 42 full texts assessed; 15 studies met the inclusion criteria. Recurrent treatment-associated signals involved amino acid metabolism, particularly the tryptophan-kynurenine pathway, as well as vitamin and cofactor metabolites (pyridoxate, nicotinamide, trigonelline). Plasma studies frequently reported lipid remodeling and bile acid perturbations, whereas urine studies highlighted polyamine metabolism (e.g., N",2026,2026,"Diagnostics (Basel, Switzerland)","Diagnostics (Basel, Switzerland)",10.3390/diagnostics16091278,https://pubmed.ncbi.nlm.nih.gov/42121982/,"['biomarkers', 'metabolomics', 'treatment outcome', 'treatment response', 'tuberculosis']",[],"['Hien Thi Thu Nguyen', 'Tuong Khanh Bui-Nguyen', 'Chi Que Nguyen', 'Hanh Thi My Dinh', 'Trang Khanh Tran', 'Nhung Thi Thuy Hoang', 'Huong Minh Nguyen', 'Vang Le-Quy', 'Alexei Korobitsyn', 'Linh Nhat Nguyen']",42121982,"Diagnostics (Basel, Switzerland). 2026 Apr 23. 16(9). doi: 10.3390/diagnostics16091278.",13-05-2026,PMC13162725,,Hien Thi Thu Nguyen,"Diagnostics (Basel, Switzerland). 2026 Apr 23. 16(9). doi: 10.3390/diagnostics16091278."
Living Alone as a Persistent Risk Factor for Smoking and High-Risk Drinking: A Three-Year Repeated Cross-Sectional Analysis Before and During the COVID-19 Pandemic in the Republic of Korea.,,2026,2026,"Healthcare (Basel, Switzerland)","Healthcare (Basel, Switzerland)",10.3390/healthcare14091251,https://pubmed.ncbi.nlm.nih.gov/42121692/,"['COVID-19', 'Republic of Korea', 'high-risk drinking', 'single-person household', 'smoking']",[],['Sarang Jang'],42121692,"Healthcare (Basel, Switzerland). 2026 May 06. 14(9). doi: 10.3390/healthcare14091251.",13-05-2026,PMC13163507,,Sarang Jang,"Healthcare (Basel, Switzerland). 2026 May 06. 14(9). doi: 10.3390/healthcare14091251."
Usage Intention Toward an Interactive Smart Mirror Exercise Program Among Community-Dwelling Older Adults: An Application of the Decomposed Theory of Planned Behavior.,,2026,2026,"Healthcare (Basel, Switzerland)","Healthcare (Basel, Switzerland)",10.3390/healthcare14091120,https://pubmed.ncbi.nlm.nih.gov/42121563/,"['advanced display technology', 'decomposed theory of planned behavior', 'exercise technology', 'health promotion', 'older adults', 'technology acceptance']",[],"['Yih-Ming Weng', 'Gia-Wei Chang', 'Meng-Siew Hii', 'Hsiu-Chun Chien', 'Jong-Long Guo']",42121563,"Healthcare (Basel, Switzerland). 2026 Apr 22. 14(9). doi: 10.3390/healthcare14091120.",13-05-2026,PMC13164063,,Yih-Ming Weng,"Healthcare (Basel, Switzerland). 2026 Apr 22. 14(9). doi: 10.3390/healthcare14091120."
Machine learning-driven adaptive parameter selection for homomorphic encryption in edge computing.,"The rapid proliferation of Internet of Things (IoT) devices and edge computing infrastructures has intensified concerns regarding data security and privacy, particularly when sensitive information is processed beyond centralized cloud environments. Homomorphic encryption (HE) offers a compelling solution by enabling computations directly on encrypted data; however, its substantial computational overhead continues to limit deployment in latency-sensitive edge applications. This paper presents a machine learning-driven framework designed to enhance the practicality of homomorphic encryption for intelligent edge environments. Our approach integrates gradient boosting optimization with the Cheon-Kim-Kim-Song (CKKS) encryption scheme to dynamically adjust cryptographic parameters in response to varying workload characteristics. We develop rigorous mathematical foundations, including formal optimization models, complexity analysis, and security proofs grounded in the Ring Learning With Errors (RLWE) assumption. We validate our framework through comprehensive experiments on the Heart Failure Prediction dataset from the UCI Machine Learning Repository, employing an expanded parameter space spanning 20 configurations across polynomial degrees from 4096 to 16,384, with security levels validated using the Albrecht-Player-Scott lattice-estimator methodology. The empirical results demonstrate substantial improvements over a conservative static baseline: latency reduction of 53.09%, throughput enhancement of 285.28%, and energy savings of 72.53%, all while maintaining computational accuracy above 0.999 and cryptographic security guarantees of at least 128 bits. Statistical analysis confirms the significance of these improvements with a p-value of [Formula: see text] and a large effect size (Cohen's [Formula: see text]). Five-fold cross-validation confirms model generalisability ([Formula: see text]). Furthermore, we provide interpretability analysis through SHAP (SHapley Additive exPlanations) values to elucidate the ML optimizer's decision-making process, addressing concerns about transparency in automated cryptographic systems. Crucially, unlike simple heuristic baselines that may sacrifice computational accuracy for speed, our ML optimizer enforces accuracy as a hard constraint, ensuring reliable results in safety-critical applications. This work offers both theoretical rigor and empirical validation, demonstrating that machine learning-enhanced homomorphic encryption can serve as an effective and secure solution for edge computing applications in healthcare, industrial IoT, and smart city domains.",2026,2026,Scientific reports,Scientific reports,10.1038/s41598-026-52587-4,https://pubmed.ncbi.nlm.nih.gov/42120489/,"['CKKS scheme', 'Edge security', 'Gradient boosting optimization', 'Homomorphic encryption', 'IoT security', 'Machine learning', 'Privacy-preserving computation']",[],"['Hamid El Bouabidi', 'Mohamed El Ghmary', 'Salah Eddine Hebabaze', 'Mohamed Amnai']",42120489,Scientific reports. 2026 May 12. doi: 10.1038/s41598-026-52587-4.,13-05-2026,,,Hamid El Bouabidi,Scientific reports. 2026 May 12. doi: 10.1038/s41598-026-52587-4.
Zinc-integrated strategies in active periodontal therapy: Mapping the evidence to the EFP stepwise framework - A scoping review (2020-2025).,"Periodontitis is a significant global health burden, requiring effective management strategies to prevent tooth loss. The European Federation of Periodontology (EFP) S3-level clinical practice guidelines (2020) advocate a comprehensive, stepwise therapeutic approach to periodontal therapy, emphasizing the need for effective adjunctive regenerative modalities to limit the disease progression. Zinc, a trace element with well-established anti-inflammatory, antimicrobial and regenerative properties, has drawn significant attention in this domain. However, its diverse applications across the modern therapeutic protocols remain unmapped.",2026,2026,Journal of trace elements in medicine and biology : organ of the Society for Minerals and Trace Elements (GMS),Journal of trace elements in medicine and biology : organ of the Society for Minerals and Trace Elements (GMS),10.1016/j.jtemb.2026.127879,https://pubmed.ncbi.nlm.nih.gov/42119479/,"['Bone regeneration', 'EFP framework', 'Oral care', 'Periodontitis', 'Scoping review', 'Tissue engineering', 'Zinc']",[],"['Farhana Sikder', 'Rathna Devi Vaithilingam', 'Mohammad Tariqur Rahman', 'Jazli Aziz']",42119479,Journal of trace elements in medicine and biology : organ of the Society for Minerals and Trace Elements (GMS). 2026 May 07. 95:127879. doi: 10.1016/j.jtemb.2026.127879.,13-05-2026,,,Farhana Sikder,Journal of trace elements in medicine and biology : organ of the Society for Minerals and Trace Elements (GMS). 2026 May 07. 95:127879. doi: 10.1016/j.jtemb.2026.127879.
A smart closed-loop microneedle system for self-regulated blood glucose management.,"In modern medicine, glycemic control is critical for the health of individuals with diabetes. Over decades of care, patients with diabetes have relied on glucose meters for monitoring and on insulin or adjunct hypoglycemic agents for glycemic control. Frequent blood sampling and injections increase infection risk, restrict patient mobility, and generate substantial single-use medical waste. We present a simple, user-friendly closed-loop blood-glucose management system. The system integrates a highly sensitive glucose sensor and a controllable drug-release module within a dual-mode microneedle array, coupled with a miniature electrochemical workstation, thereby enabling dynamic glucose monitoring, precise drug delivery, and stable glycemic control with minimal patient intervention. The system's design demonstrates potential for achieving closed-loop glucose management. Preliminary proof-of-concept studies in diabetic mouse models yielded positive trends in relevant data. This work establishes an engineering framework integrating dual-mode microneedle devices with portable bioelectronic devices, providing a technical foundation for future mid-to-long-term closed-loop glucose management.",2026,2026,Biosensors & bioelectronics,Biosensors & bioelectronics,10.1016/j.bios.2026.118561,https://pubmed.ncbi.nlm.nih.gov/42119159/,"['Blood glucose management', 'Closed-loop system', 'Microneedles', 'Wearable microneedle drug delivery system', 'Wearable microneedle sensor']",[],"['Xue Wang', 'Lin He', 'Zihan Li', 'Zongqian Hu']",42119159,Biosensors & bioelectronics. 2026 Feb 25. 308:118561. doi: 10.1016/j.bios.2026.118561.,12-05-2026,,,Xue Wang,Biosensors & bioelectronics. 2026 Feb 25. 308:118561. doi: 10.1016/j.bios.2026.118561.
Preferences and Willingness to Pay for Smart Bracelets Among Chinese Pregnant and Postpartum Women: Discrete Choice Experiment.,"Pregnant and postpartum women encounter various health challenges, including physiological stress and mental health issues, which necessitate ongoing health monitoring. Smart bracelets present a promising solution; however, there is limited research on the preferences and willingness to pay (WTP) for such devices among this demographic.",2026,2026,Journal of medical Internet research,Journal of medical Internet research,10.2196/55941,https://pubmed.ncbi.nlm.nih.gov/42119135/,"['discrete choice experiment', 'pregnant and postpartum women', 'smart bracelets', 'willingness to pay', 'women’s health']","['Humans', 'Female', 'Pregnancy', 'Adult', 'China', 'Cross-Sectional Studies', 'Postpartum Period', 'Patient Preference', 'Choice Behavior', 'Pregnant People', 'Wearable Electronic Devices', 'East Asian People']","['Jing Wang', 'Mingyue Cheng', 'Jialiang Feng', 'Wenzhuo Li', 'Xiaotao Zhou', 'Yufang Cao', 'Haiyan Feng', 'Fan Yang', 'Xiaoyun Wang', 'Yibo Wu']",42119135,Journal of medical Internet research. 2026 May 12. 28:e55941. doi: 10.2196/55941.,12-05-2026,PMC13167057,,Jing Wang,Journal of medical Internet research. 2026 May 12. 28:e55941. doi: 10.2196/55941.
Radioiodinated compound FJR01: a novel P2X7R-targeted SPECT tracer for visualizing glioma-associated microglia/macrophages in a rat glioblastoma model.,"The P2X7 receptor (P2X7R) is an imaging biomarker of glioblastoma-associated microglia/macrophages (GAMMs), yet no SPECT tracer is currently available for GAMM imaging. Guided by the high-affinity P2X7R scaffold JNJ-64413739 and molecular docking, we designed two radioiodination-ready analogues, FJR01 and FJR02. Compounds were screened",2026,2026,Journal of enzyme inhibition and medicinal chemistry,Journal of enzyme inhibition and medicinal chemistry,10.1080/14756366.2026.2659995,https://pubmed.ncbi.nlm.nih.gov/42113227/,"['P2X7 receptor (P2X7R)', 'glioblastoma', 'glioblastoma-associated microglia and macrophages (GAMMs)', 'single photon emission computed tomography (SPECT)', 'tumor microenvironment']","['Animals', 'Receptors, Purinergic P2X7', 'Tomography, Emission-Computed, Single-Photon', 'Glioblastoma', 'Rats', 'Humans', 'Iodine Radioisotopes', 'Microglia', 'Mice', 'Molecular Structure', 'Macrophages', 'Dose-Response Relationship, Drug', 'Structure-Activity Relationship', 'Radiopharmaceuticals', 'Tissue Distribution', 'Brain Neoplasms', 'Disease Models, Animal', 'Molecular Docking Simulation', 'Glioma']","['Xiyan Rui', 'Shengxuan Sun', 'Yuzhou Ding', 'Yanshan Li', 'Xinran Zhao', 'Fangfei Hu', 'Zijian Zhou', 'Nailian Zhang', 'Chuyi Zhang', 'Chao Cheng', 'Bin Ji']",42113227,Journal of enzyme inhibition and medicinal chemistry. 2026 Dec. 41(1):2659995. doi: 10.1080/14756366.2026.2659995.,11-05-2026,PMC13162550,,Xiyan Rui,Journal of enzyme inhibition and medicinal chemistry. 2026 Dec. 41(1):2659995. doi: 10.1080/14756366.2026.2659995.
Health System Factors in Head and Neck Cancer Diagnosis: A HEADSpAcE Consortium Qualitative Study in Glasgow and Montevideo.,"Head and neck cancer (HNC) is a devastating diagnosis, with advanced-stage disease leading to poorer outcomes. This qualitative study aimed to identify health system factors associated with stage of HNC diagnosis.",2026,2026,Head & neck,Head & neck,10.1002/hed.70262,https://pubmed.ncbi.nlm.nih.gov/42108400/,"['head and neck cancer', 'health systems', 'qualitative methods']",[],"['Grant Creaney', 'Iván Lyra González', 'Mauricio Cuello', 'Mariél de Aquino Goulart', 'Alex D McMahon', 'Claire Paterson', 'James McCaul', 'Maja Popovic', 'Lorenzo Richiardi', 'Silvia Lopez de Blanc', 'Maria Paula Curado', 'Marta Vilensky', 'HEADSpAcE Consortium', 'Shaymaa Alwaheidi', 'Paul Brennan', 'Shama Virani', 'Al Ross', 'David I Conway']",42108400,Head & neck. 2026 May 10. doi: 10.1002/hed.70262.,11-05-2026,,,Grant Creaney,Head & neck. 2026 May 10. doi: 10.1002/hed.70262.
Myricetin alleviates Vibrio vulnificus elastase-induced autophagy and apoptosis in human intestinal epithelial cells via inhibition of NF-κB-mediated signaling.,"Myricetin, a naturally occurring flavonoid abundant in fruits, vegetables, and medicinal plants, is widely recognized for its strong antioxidant, anti-inflammatory, and anti-cancer activities. However, its regulatory effect on cellular signaling pathways activated by Vibrio (V.) vulnificus cytotoxins has not been fully elucidated. In this study, we investigated the cellular mechanism by which myricetin modulates cytotoxic autophagy induced by the V. vulnificus elastase VvpE in human gastrointestinal epithelial HT-29 cells. Treatment with recombinant VvpE (rVvpE) significantly induced autophagy-dependent cell death in HT-29 cells. Notably, myricetin treatment attenuated this effect by suppressing intracellular reactive oxygen species (ROS) accumulation. The reduction of ROS by myricetin inhibited the subsequent activation of c-Src and protein kinase C (PKC), thereby blocking p38 MAPK phosphorylation in rVvpE-exposed cells. Moreover, myricetin abrogated the activation of nuclear factor-kappa B (NF-κB), leading to downregulation of LC3-II and cleaved caspase-3 expression-key markers of autophagic and apoptotic cell death. Collectively, these findings highlight myricetin as a promising antibiotic-free therapeutic candidate capable of modulating host cellular responses to V. vulnificus infection by targeting the ROS-c-Src-PKC-MAPK-NF-κB signaling axis.",2026,2026,Toxicon : official journal of the International Society on Toxinology,Toxicon : official journal of the International Society on Toxinology,10.1016/j.toxicon.2026.109147,https://pubmed.ncbi.nlm.nih.gov/42107546/,"['Autophagy', 'Cell death', 'Myricetin', 'V. vulnificus', 'VvpE']",[],"['Ju-Yeon Lee', 'Ji-Su Bai', 'Yong Li', 'Won-Kyo Jung', 'Jae-Young Je', 'Sei-Jung Lee']",42107546,Toxicon : official journal of the International Society on Toxinology. 2026 May 08. 279:109147. doi: 10.1016/j.toxicon.2026.109147.,11-05-2026,,,Ju-Yeon Lee,Toxicon : official journal of the International Society on Toxinology. 2026 May 08. 279:109147. doi: 10.1016/j.toxicon.2026.109147.
Design and evaluation of a bifunctional fusion polypeptide for targeted delivery of tigecycline against drug-resistant Klebsiella pneumoniae.,"The overuse of antibiotics and the continuous evolution of drug-resistant bacteria present substantial obstacles to the clinical treatment of Carbapenem-resistant Klebsiella pneumoniae (CRKP) infections. This study reports the rational design of a bifunctional fusion polypeptide, S-thanatin (Ts)-functionalized elastin-like carrier (Ts-ELP), which integrates the antimicrobial peptide (AMP) Ts with a human-derived elastin‑like polypeptides (ELPs). This designer polypeptide serves as a smart carrier, capable of efficiently encapsulating the broad-spectrum antibiotic tigecycline (Tig) via reversible temperature-responsive phase transition hydrophobic interaction, resulting in a self-assembled, targeted nano-antibiotic, Tig@Ts-ELP (Tig@TsE). Comprehensive in vitro and in vivo evaluations demonstrate that Tig@TsE exhibits multiple advantageous features, including rapid and simple preparation, specific lipopolysaccharide (LPS)-targeting capability, excellent in vivo targeted delivery efficiency, and dual-responsive drug release triggered by the acidic pH and elevated matrix metalloproteinase-9 (MMP-9) levels in the CRKP-infected microenvironment, coupled with favorable biocompatibility. Moreover, the Ts peptide and Tig exhibit marked synergistic antibacterial effects against CRKP. This innovative nano-antibiotic delivery system is designed to increase local drug concentration at the infection site, boost bactericidal activity, and reduce systemic toxicity, thereby presenting a promising therapeutic strategy for the treatment of drug-resistant bacterial pneumonia.",2026,2026,Journal of nanobiotechnology,Journal of nanobiotechnology,10.1186/s12951-026-04497-w,https://pubmed.ncbi.nlm.nih.gov/42106854/,"['Dual-responsive', 'Elastin-like carrier', 'Nano-antibiotic', 'Synergistic antibacterial', 'Targeted delivery']",[],"['Meiling Zhou', 'Yuming Yao', 'Shuo Ma', 'Yaya Chen', 'GuliNazhaer Abudushalamu', 'Dawen Chen', 'Xiao Li', 'Yan Tao', 'Yue Hou', 'Xun Gao', 'Fengfeng Zhao', 'Chen Zhang', 'Hua Shao', 'Guoqiu Wu']",42106854,Journal of nanobiotechnology. 2026 May 09. doi: 10.1186/s12951-026-04497-w.,10-05-2026,,,Meiling Zhou,Journal of nanobiotechnology. 2026 May 09. doi: 10.1186/s12951-026-04497-w.
Characteristics and regional distribution of radiographers in Saudi Arabia: a national cross-sectional study.,"Radiographers play vital roles in diagnostics and therapeutic healthcare. Despite ongoing health sector reforms in Saudi Arabia, comprehensive national data on the radiographer workforce remain limited. This study aimed to examine the characteristics and distribution of radiographers in Saudi Arabia by identifying their demographic patterns, educational qualifications, and employment distribution across healthcare sectors and regions.",2026,2026,BMC health services research,BMC health services research,10.1186/s12913-026-14670-4,https://pubmed.ncbi.nlm.nih.gov/42106755/,"['Radiography', 'Saudi Arabia', 'Saudi vision 2030', 'Workforce distribution', 'Workforce planning']",[],['Jaber Hussain Alsalah'],42106755,BMC health services research. 2026 May 09. doi: 10.1186/s12913-026-14670-4.,10-05-2026,,,Jaber Hussain Alsalah,BMC health services research. 2026 May 09. doi: 10.1186/s12913-026-14670-4.
Enhancing privacy preservation and integrity in IoT-enabled wireless sensor networks through novel advanced cryptographic techniques.,"This study presents a novel hybrid cryptographic model designed to enhance privacy preservation and data integrity in IoT-enabled Wireless Sensor Networks (WSNs). Traditional algorithms such as RSA, AES, and Blowfish are evaluated and combined into a Hybrid Model to address the resource-constrained nature of IoT devices. The proposed model was tested on a dataset of sensor data, with performance metrics including encryption/decryption time, security strength, memory usage, data throughput, and communication overhead. Numerical findings demonstrate the Hybrid Model's superior performance, with encryption time reduced by 18% compared to Advanced Encryption Standard (AES), The hybrid model employs RSA-2048 (112-bit security strength) for key exchange and AES-256/Blowfish for data encryption (256-bit confidentiality protection). The memory usage was optimized, requiring only 25.16 KB, making it suitable for low-power IoT devices. Additionally, the Hybrid Model achieved a data throughput of 24.89 KB/s and reduced communication overhead to 1.32 KB. These results highlight the efficiency and robustness of the Hybrid Model in securing IoT-enabled WSNs. This research contributes a scalable, resource-efficient solution for privacy and data integrity, offering a promising advancement for real-time IoT applications in sectors such as healthcare, industrial automation, and smart homes.",2026,2026,Scientific reports,Scientific reports,10.1038/s41598-026-48128-8,https://pubmed.ncbi.nlm.nih.gov/42106393/,"['Cryptography', 'Privacy preserving', 'Sensor nodes', 'WSN']",[],"['Halima Sadia', 'Taj Rahman', 'Asif Rahim', 'Inayat Khan', 'Najeeb Ullah', 'Shabbab Ali Algamdi']",42106393,Scientific reports. 2026 May 09. doi: 10.1038/s41598-026-48128-8.,10-05-2026,,,Halima Sadia,Scientific reports. 2026 May 09. doi: 10.1038/s41598-026-48128-8.
"Comparison of gluteus maximus, biceps femoris, and multifidus muscle activity of prone hip extension with and without reciprocal inhibition in healthy individuals.","BackgroundProne hip extension (PHE) is commonly used in rehabilitation to selectively activate the gluteus maximus (GM) and enhance lumbopelvic stability. However, excessive activity of the biceps femoris (BF) during PHE often interferes with efficient GM recruitment. The application of reciprocal inhibition (RI) might be suggested as a potential solution.ObjectiveThis study aimed to investigate the effects of applying RI with and without non-elastic band resistance during PHE with 90° knee flexion on the muscle activity and activity ratio of the GM, BF, and multifidus (MF).MethodsTwenty healthy male individuals performed PHE exercises under two conditions: with and without RI using a non-elastic band. Surface electromyography (sEMG) was used to assess the activity levels of GM, BF, and MF, and to calculate the GM/BF and MF/BF activity ratios. Paired t-tests were conducted for statistical analysis.ResultsCompared with the condition without RI, GM activity increased from 32 to 37.47%MVIC (p = 0.02), and the GM/BF ratio increased from 1.19 to 2.13 (p = 0.001), whereas BF activity decreased from 29.26 to 19.87%MVIC (p = 0.001). No significant difference was observed in MF activity between conditions (Rt_MF: p = 0.86, Lt_MF: p = 0.5).ConclusionApplying RI during PHE effectively enhances selective activation of the GM while reducing compensatory BF activity. These findings suggest that RI-based exercise can be recommended as an effective strategy for target muscle activity in clinical settings.",2026,2026,Journal of back and musculoskeletal rehabilitation,Journal of back and musculoskeletal rehabilitation,10.1177/10538127261449360,https://pubmed.ncbi.nlm.nih.gov/42105100/,"['Biceps femoris', 'gluteus maximus', 'prone hip extension', 'reciprocal inhibition']",[],"['Tae-Jin Jang', 'In-Cheol Jeon']",42105100,Journal of back and musculoskeletal rehabilitation. 2026 May 09. 10538127261449360. doi: 10.1177/10538127261449360.,10-05-2026,,,Tae-Jin Jang,Journal of back and musculoskeletal rehabilitation. 2026 May 09. 10538127261449360. doi: 10.1177/10538127261449360.
Exploring cross-city hospital visiting trips for medical service evaluation in urban agglomeration areas based on automobile navigation data.,"Understanding the supply-demand relationship of medical services is essential for regional planning. Existing city-scale studies typically exclude cross-city flows, whereas national-scale studies often overlook intra-city heterogeneity. In urban agglomerations, healthcare resources and transport infrastructure are usually planned by cities, although patients may cross city boundaries to seek care. The implications of cross-city trips for regional medical services remain insufficiently understood. Taking the Pearl River Delta as a case, this study investigates cross-city hospital visiting trips and their implications for medical service evaluation.",2026,2026,BMC health services research,BMC health services research,10.1186/s12913-026-14649-1,https://pubmed.ncbi.nlm.nih.gov/42104356/,"['Cross-city hospital visiting trips', 'Medical service evaluation', 'Pearl River Delta', 'Population–hospital network', 'Spatial accessibility', 'Urban agglomeration']",[],"['Xi Yu', 'Zhengdong Huang', 'Renzhong Guo', 'Jizhe Xia', 'Sa Ma']",42104356,BMC health services research. 2026 May 08. doi: 10.1186/s12913-026-14649-1.,09-05-2026,,,Xi Yu,BMC health services research. 2026 May 08. doi: 10.1186/s12913-026-14649-1.
"[Perspectives, Action Strategies, and Approaches for Climate-Resilient and Low-Greenhouse-Gas Healthcare].","Die Auswirkungen des Klimawandels auf die Gesundheit, die Gesundheitsversorgung und das Gesundheitssystem stellen eine zentrale Herausforderung unserer Zeit dar. Vor diesem Hintergrund entstand dieses Positionspapier, das Perspektiven, Handlungsstrategien und Lösungsansätze für eine klimaresiliente und treibhausgasarme Gesundheitsversorgung aufzeigt. Das Papier wurde in Kooperation mit Vertreter:innen aus Fachgesellschaften, Arbeitsgruppen, Vereinen und Institutionen mit Expertise zum Thema entwickelt und intensiv diskutiert. Das Positionspapier ist das Ergebnis eines breiten Konsensprozesses mit Beteiligten unterschiedlicher Disziplinen, erhebt jedoch keinen Anspruch auf Vollständigkeit und spiegelt den derzeit aktuellen Stand der Diskussionen wider. Das Positionspapier adressiert sechs zentrale Themenfelder: (1) Transformative Forschung, (2) Forschungsförderung und -vernetzung, (3) Datenzugang und -verknüpfung, (4) Bildungs- und Informationsmöglichkeiten, (5) Prävention, Mitigation und Adaptation sowie (6) Nachhaltigkeit bzw. Klimaneutralität im Gesundheits- und Forschungssektor. Das Positionspapier ruft zu einer engen Zusammenarbeit, Mut und Entscheidungswillen auf Seiten von Wissenschaft, Politik und Gesellschaft auf, um ein zukunfts- und widerstandsfähiges Gesundheitssystem zu schaffen, das den Herausforderungen des Klimawandels gewachsen ist und diesem entgegenwirkt. Es dient als Ausgangspunkt für weitere Diskussionen und die Erarbeitung konkreter Strategien, um Klimaresilienz und Nachhaltigkeit im Gesundheitswesen langfristig zu stärken. The impact of climate change on human health, healthcare, and health systems constitute one of the most pressing challenges of our time. In response, this position paper outlines perspectives, strategic approaches, and potential solutions aimed at fostering a climate-resilient and low-carbon healthcare sector. It was developed in collaboration with representatives from scientific societies, working groups, professional associations, and institutions with a dedicated expertise on the topic and was the subject of extensive interdisciplinary dialogue. This position paper reflects the outcome of a broad consensus-building process involving stakeholders from diverse academic and profes-sional backgrounds. While it does not claim to be exhaustive, it represents the current state of dis-cussions. The paper addresses six central topics: (1) Transformative research, (2) Research funding and research networking, (3) Data access and linkage, (4) Education and information opportunities, (5) Prevention, mitigation, and adaptation, as well as (6) Sustainability and climate neutrality in the health and research sector. The position paper advocates for intensified collaboration, courage and willingness to make decisions on the part of the scientific community, policymakers, and civil society to develop a future-proof and resilient healthcare system capable of withstanding the multifaceted challenges posed by climate change. This position paper is intended as a foundation for ongoing discourse and the development of concrete policy and practice-oriented strategies to enhance climate resilience and sustainability in health systems over the long term.",2026,2026,Gesundheitswesen (Bundesverband der Arzte des Offentlichen Gesundheitsdienstes (Germany)),Gesundheitswesen (Bundesverband der Arzte des Offentlichen Gesundheitsdienstes (Germany)),10.1055/a-2872-4388,https://pubmed.ncbi.nlm.nih.gov/42103301/,[],[],"['Fabian Baum', 'Katharina van Baal', 'Jobst Augustin', 'Heike van de Sand', 'Klara Lorenz-Dant', 'Christina Lindemann', 'Dorothea Baltruks', 'Christa Büker', 'Johannes Deutschbein', 'Karin Geffert', 'Holger Gothe', 'Alina Herrmann', 'Claudia Hornberg', 'Claudia Konnopka', 'Anna Kuehne', 'Esther Luhmann', 'Maria-Inti Metzendorf', 'Ingo Meyer', 'Andreas Meyer-Lindenberg', 'Jochen Schmitt', 'Miriam Steinmann', 'Petra Thürmann', 'Jennyfer Wolf', 'Patrick Ziech', 'Annika Ziegler', 'Martin Härter', 'Ivonne Panchyrz']",42103301,Gesundheitswesen (Bundesverband der Arzte des Offentlichen Gesundheitsdienstes (Germany)). 2026 May 08. doi: 10.1055/a-2872-4388.,09-05-2026,,,Fabian Baum,Gesundheitswesen (Bundesverband der Arzte des Offentlichen Gesundheitsdienstes (Germany)). 2026 May 08. doi: 10.1055/a-2872-4388.
Development of the Lifestyle Empowerment Approach for Diabetes Remission (LEADR) Program: A Lifestyle Medicine Shared Medical Appointment (SMA) Intervention for Diabetes Treatment.,"The use of shared medical appointments (SMAs) has been shown to be feasible for delivering lifestyle medicine (LM) treatment for chronic conditions, such as type 2 diabetes (T2D), with some patients achieving de-escalation of medications or even remission. This objective of this work was to develop program materials suitable for delivering intensive LM treatment for T2D with the goal of achieving remission. Over a 3-year period (2022-2025), the American College of Lifestyle Medicine (ACLM) engaged in iterative development of program materials, drawing on content in the Full Plate Living Program and using expertise from a variety of professionals including physicians, dietitians, and researchers. The resulting Lifestyle Empowerment Approach for Diabetes Remission (LEADR) Program includes a professionally designed Facilitator Script, Participant Workbook, and Planning Guide, as well as accompanying slides. The core program content consists of 12 ∼90-minute, weekly sessions billable using standard Evaluation and Management (E&M) codes. Content centers on health behavior education and SMART goal-setting for nutrition, physical activity, and other health behaviors. The LEADR program is available as a tool for providers and their healthcare teams to use in the treatment of patients with T2D and prediabetes; the structure and formatting of the content enable scalability across various settings.",2026,2026,American journal of lifestyle medicine,American journal of lifestyle medicine,10.1177/15598276261438370,https://pubmed.ncbi.nlm.nih.gov/42100370/,"['NDPP', 'diabetes', 'diabetes prevention program', 'group medical visits', 'lifestyle', 'lifestyle medicine', 'lifestyle-based group visits', 'remission', 'shared medical appointments', 'telehealth']",[],"['Kathryn J Pollard', 'Meghan L Ames', 'Kayli Anderson', 'John Gobble', 'Scott Moore', 'Padmaja Patel', 'Kaitlyn Pauly', 'Kara L Staffier', 'Prasanthi Tondapu', 'Micaela C Karlsen']",42100370,American journal of lifestyle medicine. 2026 May 04. 15598276261438370. doi: 10.1177/15598276261438370.,08-05-2026,PMC13144292,,Kathryn J Pollard,American journal of lifestyle medicine. 2026 May 04. 15598276261438370. doi: 10.1177/15598276261438370.
